Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao
50,0,0,0,172.41088035343097,25.504978593137434,1103.2339359011116,376.2964775587213
60,0,0,0,173.63346893770424,25.494634715354877,1109.945174502484,287.2040045003837
70,0,0,0,169.97523994379694,25.49560846839122,1083.4028345267652,-501.96894773944916
80,0,0,0,173.47651786454006,22.162523946534257,1092.0539605099887,-1277.5013291596024
90,0,0,0,169.21244135886994,22.645415058529565,1079.8085837486835,-1759.488678006886
100,0,0,0,170.01459918991767,25.119856271379263,1082.4124585905029,-1287.0931913571567
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.1480997985616,25.417325059647474,1142.244310901319,1641.3979160331576
20,0,0,0,176.17255829446412,25.42967790674525,1137.427755198568,1577.0655230088812
30,0,0,0,174.22137164085365,24.502263883706096,1119.471530741261,1071.6557683906
40,0,0,0,174.79260611091772,25.48630206946502,1128.8630802969365,794.5546616465317
50,0,0,0,174.31134852946406,23.192667806012054,1103.9956556063094,89.67050548662722
60,0,0,0,170.20554413109497,22.498309937090074,1076.0178924655434,-736.6074479381398
70,0,0,0,172.24355665627925,25.509400797368507,1095.6280387329266,-575.51071236349
80,0,0,0,172.3181947681197,25.50472207746122,1093.1409338617514,-500.56507594150037
90,0,0,0,169.55095446786783,25.082542277566613,1085.7551201915448,-1493.3533754060406
100,0,0,0,165.71321598687328,21.87873579073073,1066.7145245034985,-2992.2027866266444
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.1875894364067,25.474405195090963,1146.8925628069942,1641.3997048082963
20,0,0,0,175.67417817827132,24.868296588293582,1130.4263736121777,1609.4573546155216
30,0,0,0,174.16965238547053,24.25334982533731,1120.4778578195592,1122.2257056715853
40,0,0,0,174.15583987224298,23.735512468739618,1109.8789535289434,672.2411756627251
50,0,0,0,171.24326574338912,25.51255727649235,1100.409921876016,350.4614840826719
60,0,0,0,170.67152798523801,22.84830532510941,1081.1987205210814,-730.625711005338
70,0,0,0,172.904173467153,22.483475396746385,1089.6596361661384,-790.7654426179861
80,0,0,0,173.4485560339058,25.49563204846345,1096.132198136452,-448.27776231668554
90,0,0,0,171.81649754874772,24.703426408275025,1094.5893893595733,-1519.912688839804
100,0,0,0,169.62715639166248,25.52715392469,1083.2056232214804,-1063.6294169512448
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.6878404371114,25.477346910816077,1147.3128361267165,1641.3787768622012
20,0,0,0,175.68541587561893,25.477345971604787,1134.4530362576977,1620.128529402965
30,0,0,0,174.5535118410014,24.57722200589522,1123.1837242854585,1170.3419442283266
40,0,0,0,174.07155225239802,23.36497663744539,1097.828890037102,401.29537013649787
50,0,0,0,172.46263236070948,25.50268038118379,1110.0266329489266,705.8945666350052
60,0,0,0,171.9466297635052,25.510665096448545,1093.4225173672244,-60.79273845879752
70,0,0,0,173.7716333214334,22.19005604252967,1087.9895295289894,-1041.8429704452537
80,0,0,0,170.15601904467775,22.07041060981636,1074.8627453139377,-1566.7015765333172
90,0,0,0,170.3826848091553,25.52167203953183,1086.6673463583013,-687.1867469210745
100,0,0,0,167.54515291535063,25.54666076756764,1075.34769021145,-1281.0701550134322
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.217261003505,25.47420900041202,1148.5009187643059,1641.401051854944
20,0,0,0,174.60900952674865,25.111708273044687,1126.323927460884,1580.2066859725562
30,0,0,0,175.27793211229707,25.4809899000657,1126.4753538254645,1478.9822668527845
40,0,0,0,173.59287579602176,23.636889792645185,1095.4197665620154,547.3140896315427
50,0,0,0,174.68662582143028,25.489433827951995,1116.5850084836336,393.39230335780206
60,0,0,0,173.01112635534912,25.5001075900706,1104.6534472628903,287.31818463505226
70,0,0,0,172.48640912007565,22.345189284580236,1083.4817736651164,-1302.4874320849624
80,0,0,0,170.48241072755363,22.487286471370993,1076.730945508089,-1570.3953165150722
90,0,0,0,169.72672904769124,22.01810286659421,1081.961991797577,-2321.979115837796
