Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao,Max_Cargamento_Trafo_pct
50,0,0,0,160.03232756768725,73.25075329137238,1033.9239041680744,-1104.3120222973496,9.537856030259503
60,0,0,0,109.0426394102944,73.57721344536968,813.0511981068348,-101.13387209245789,9.645741872937668
70,0,0,0,160.11075325034693,65.29587217091859,993.421753013321,-3147.6316718717826,12.141194484152999
80,0,0,0,245.16050011510188,81.4226326123233,1456.981180037805,-4200.3737940886,13.995477812501125
90,0,0,0,211.32857999710535,66.36676986031665,1218.80386381036,-5154.566046671534,15.461400602502648
100,0,0,0,351.01106176266643,82.49114464357905,1913.1413026581413,-7475.652436064281,19.769028048189895
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703677025965,73.37186156741056,779.1120219887742,3986.402337815039,9.645738144980562
20,0,0,0,93.06778075182207,70.02653930751535,724.6692845813383,2943.781150970593,8.78149147330075
30,0,0,0,101.65707276322696,68.912446443631,749.3829165472387,1619.8942269087736,9.645739933247963
40,0,0,0,116.5997734532071,69.41148638485295,847.147405680179,876.0672540537629,9.645741799465632
50,0,0,0,144.78918724975753,71.42572797220453,975.7612901406414,-727.2640084458599,9.64574335926018
60,0,0,0,101.65711004225793,71.55927862876678,771.2601696256609,-1055.155355534089,9.645741709387593
70,0,0,0,161.64892898286573,64.19350629034656,992.3937894108187,-3145.050654289317,12.161474220520473
80,0,0,0,161.47871237245312,67.6229178901727,1021.1325455555484,-4284.2284978660555,13.949430133122274
90,0,0,0,333.5370995413966,91.53865331006816,1839.5922570927069,-4687.628859031746,15.046284891428268
100,0,0,0,542.601262381453,106.31384245785237,2904.8396665640744,-7176.431929167915,19.611798353320275
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703895676917,74.08269607817908,789.4535212842418,4048.431339568293,9.645738217055017
20,0,0,0,92.74059126400999,69.76703935100682,722.2175612633857,2944.0730568573076,8.781222085291425
30,0,0,0,95.4752867026569,67.4299286582623,740.5323545317843,1420.5847274795797,8.37890880332829
40,0,0,0,101.65710920952648,72.74655077896668,776.6875584868944,1084.3355832718278,9.645741674462185
50,0,0,0,101.65711085239842,70.66618105012647,753.3477182291754,-129.14189572207223,9.645741731423172
60,0,0,0,129.48924358531977,76.65938929995518,899.9302009660269,-973.0126803930151,9.645743762057164
70,0,0,0,150.7101591725144,77.02204393655542,976.600987868311,-2210.4539153165374,10.86110188776014
80,0,0,0,165.52196105847025,77.95073456232139,1041.5097443076957,-3141.436815846093,12.244928704368371
90,0,0,0,196.42634094907086,77.95073456232139,1172.5312257684848,-4053.6912607770114,13.711880770647195
100,0,0,0,338.3574363625692,88.94852169435525,1894.5488705732319,-6606.108122276983,18.2118682879992
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.3988225988361,73.04162005858772,768.1799664013989,3931.739039838601,9.228225228150869
20,0,0,0,94.32584068860861,71.50506425872317,751.4239518799028,2948.217479632111,8.786055769732632
30,0,0,0,107.12739163050368,69.22533878464472,796.7308731890392,1356.581739731405,8.1756840412653
40,0,0,0,101.65708055365708,73.00211009282467,746.0878658411938,1741.9816936281077,9.645740155379563
50,0,0,0,105.82384786594952,71.77821094155775,796.4015784947669,-61.24291315532563,9.645742746638371
60,0,0,0,112.7594913468486,71.76064991091593,820.7817394078538,-989.4951064434501,9.6457432972806
70,0,0,0,125.10462301494091,73.48828591698718,867.9603673678033,-991.8939185812487,9.645743094300194
80,0,0,0,253.74135259875692,82.92355591389666,1466.4003069906246,-4804.138179513678,15.030584724441088
90,0,0,0,175.41872286547004,67.97863103184487,1079.2647023210416,-4840.5010375554975,14.862983095043827
100,0,0,0,396.80494437079466,92.5267138616284,2156.0252718731836,-7319.731975458836,19.582824737756628
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,96.52018471556038,73.72314314352887,771.1350568923501,3909.5489443425845,9.147260283452484
20,0,0,0,96.13623927484795,73.7794269447151,766.5298985327347,2952.630220687914,8.810034174856364
30,0,0,0,94.97065970695608,68.36434531093462,742.6555313284903,1578.062398275016,8.298724205009918
40,0,0,0,91.3144220503594,67.95019853570521,724.4631703214702,546.451680565787,8.000141523168889
50,0,0,0,106.46369590436137,73.54523465594727,805.2129876099802,-58.93450645920704,9.64574200652101
60,0,0,0,130.3987677904527,66.10239396287916,886.6620634145959,-1484.5867461437483,9.882817450881138
70,0,0,0,227.11539628564626,77.95073456232139,1329.1436037854194,-1910.3379875537264,10.479988402628523
80,0,0,0,149.81036629719412,75.90891912654041,975.4847515277836,-2862.79185239218,11.653351754637491
90,0,0,0,189.60127805882703,68.61691890611816,1139.942221135083,-4825.27921221696,14.88708563256404
100,0,0,0,217.67267664312433,77.95073456232139,1241.4402284271914,-4849.405825254193,14.95288729880497
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703526197048,77.95073456232139,793.657280848901,4113.829010296595,9.645738084329409
20,0,0,0,92.2638971427422,70.53067934677684,734.4845083646456,2806.681954213004,8.693637263281895
30,0,0,0,101.65705835321441,75.89424393419843,749.3685569438148,2591.9502440679066,9.645739204815783
40,0,0,0,152.78084760322983,72.38063092914261,1009.9060089316225,613.4266196458102,8.030989318939334
50,0,0,0,133.03060190839938,77.95073456232139,918.5372464287364,-92.96513207569124,9.645743217361023
60,0,0,0,116.47435173227139,72.71843102950729,837.5082542928548,-92.84192567613529,9.645743352324128
70,0,0,0,139.19476679307513,68.72843966852832,939.6548387231312,-3140.7491713077825,12.119432247844033
80,0,0,0,158.45599447551007,77.54537423026842,1002.6747337232409,-1438.849248478087,9.766514682463727
90,0,0,0,185.38647404952,77.95073456232139,1109.9214698618614,-2136.8781611110903,10.717812480020276
100,0,0,0,253.4504840987778,83.36213609465753,1479.2396296839293,-6554.717839262585,17.8526980802215
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65702892749447,77.95073456232139,802.3506333148434,4243.002361892157,9.645737735846541
20,0,0,0,101.65705340061818,77.95073456232139,784.2922799471045,3503.6948467283246,9.645738914167039
30,0,0,0,90.92074365178975,67.83623298167241,721.6718776405086,1572.7731708763804,8.29678187539467
40,0,0,0,91.24051273613827,67.13190474628306,721.5438998558038,337.96774759911955,8.088132688978758
50,0,0,0,101.6570993893684,71.01642565133848,732.0579206833186,905.9801054208249,9.645741116011946
60,0,0,0,117.87172570003672,73.80037668423111,845.5960857353967,-1038.1907765981966,9.64574354480635
70,0,0,0,175.69612663441117,69.3074649819279,1089.0185251943694,-3820.1662694353154,13.233831661127027
80,0,0,0,192.48369053162574,77.95073456232139,1166.0994298863452,-2822.4754967410177,11.706414580804186
90,0,0,0,215.37642291879763,77.56534114892811,1294.0817228128496,-5182.898682721371,15.500879258065758
100,0,0,0,161.77318846680663,77.95073456232139,1012.4457218300447,-5433.559771925358,15.78892453368228
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570361806078,77.95073456232139,795.6349441766399,4242.509986979637,9.645738029767868
20,0,0,0,101.65704099105994,76.85031590182707,756.4280179283949,3558.519803522925,9.645738312798484
30,0,0,0,101.65707745701926,65.64464821382916,703.1672929920364,1611.671464429947,9.645740020940405
40,0,0,0,114.22652738735134,77.49662148835587,845.76098065445,1894.2492148705842,9.645741180107796
50,0,0,0,167.1256511496656,74.3150815666044,1068.929699943105,-1095.683936975093,9.526310542515033
60,0,0,0,101.65709727374863,72.15965362064408,749.0018257768877,-112.20423765445588,9.645740990446365
70,0,0,0,123.94624007250708,69.41627681539275,853.999867320706,-2006.791400551994,10.401954298952749
80,0,0,0,291.6737822215104,90.99556924759312,1666.0224957961327,-4765.0533075367475,15.01911058119402
90,0,0,0,220.08414139394932,77.95073456232139,1279.545147940505,-4106.211128821779,13.835968382713993
100,0,0,0,278.474765641947,70.53259809370567,1533.2037719530128,-6484.6811902456175,17.845424363655997
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65702648638818,74.55591376333474,791.5378109643827,4049.194033830584,9.645737596791205
20,0,0,0,91.90715239410393,70.1699258477305,729.7542798650087,2806.761641400886,8.69337334803268
30,0,0,0,101.65707097677272,75.69790934471236,754.4644186671885,2443.858731391632,9.645739746550888
40,0,0,0,111.05405213052308,68.04262441355617,820.2549404257295,610.0948603295228,9.645741302437463
50,0,0,0,101.65711780196695,71.84469673717277,778.1103942132191,746.8410691052832,9.645741937377755
60,0,0,0,110.5484030429585,65.84153926458663,785.416241763435,-1824.973183968294,10.117220242893845
70,0,0,0,188.01737400375552,74.53784968475412,1169.1672185413634,-3092.995809706461,12.230004126721978
80,0,0,0,171.74791192091342,77.95073456232139,1061.98054995474,-1834.6040335708583,10.351988339860254
90,0,0,0,410.40553047337545,94.25101150493923,2239.863531716685,-5884.70015844654,17.10014221443342
100,0,0,0,284.33291073394287,70.7208307568507,1559.1833617133204,-6480.2536305349095,17.888159654634013
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703642807671,73.74034532038446,783.6339359870394,3986.7251743720585,9.645738031252638
20,0,0,0,92.4539627513814,69.46741789641707,716.9188329595081,2943.5296366649613,8.780803095481623
30,0,0,0,106.38080414446328,70.3711253063294,799.8548296775202,1354.7433908463145,8.179605074244503
40,0,0,0,119.16215960660422,68.27113665743553,842.4109204370639,267.5230273841892,8.07005350652993
50,0,0,0,116.21376616598225,73.26122741079533,839.2072791661591,-52.39056429508666,9.645743402803063
60,0,0,0,125.77928729626491,66.46724020530117,869.8720016398293,-1489.905241507781,9.86514963085534
70,0,0,0,215.86326617666094,77.95073456232139,1265.2342539159358,-1024.2783459215173,9.645745578249864
80,0,0,0,150.59235464494313,72.9461875453693,964.7279321948185,-2862.031034165597,11.662415733167142
90,0,0,0,163.81474525820425,68.37567169414655,1039.0114806825786,-5234.476204808682,15.478393531173698
100,0,0,0,188.77349993645183,77.95073456232139,1122.5097994992464,-3555.146260616522,12.845773102792496
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703671976638,77.95073456232139,790.5755329727424,4129.246953809046,9.645738055277233
20,0,0,0,92.11451836358984,70.18661713088319,728.5359571530403,2806.248359255891,8.693722535206666
30,0,0,0,101.65707031343885,72.56686798686866,735.8841115843895,1981.3833023123414,9.645739645265682
40,0,0,0,96.04194199119718,66.1097386834671,735.3920126125762,344.6509200723362,8.083383080251979
50,0,0,0,97.4542740054224,65.98166080615529,738.8001058119579,-825.0404004390647,8.968803373257831
60,0,0,0,102.57461250560718,69.27679486298308,775.4658511772772,-854.0605675562449,9.645743342603264
70,0,0,0,126.64860142023932,71.71647561640022,870.1719684025488,-2234.6769245634246,10.833653189173702
80,0,0,0,238.82649791378955,80.34530574375313,1421.9673093084537,-4208.721437367778,13.970643783313418
90,0,0,0,201.78331626023353,77.95073456232139,1187.1996016231626,-2574.8359432406455,11.446836025397698
100,0,0,0,522.4236405122917,108.36795308723391,2817.668243422749,-7197.097577788653,19.54676163476263
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703268978744,77.95073456232139,797.7417974030413,4242.333245183636,9.645737920889076
20,0,0,0,92.34472281733693,70.42575286490681,725.5286427452498,2804.908659534092,8.694098877470244
30,0,0,0,128.38329358638634,74.34955261412996,921.7443940142025,1652.9683105740787,9.645741297693442
40,0,0,0,101.65709229654287,70.56788780176507,731.970514657408,1074.9883083884079,9.645740844010954
50,0,0,0,101.65709766239739,72.00496016119403,735.6961737454523,905.3594308032498,9.645741054766708
60,0,0,0,352.11081415897957,101.65719778942196,1968.1962054640735,-1266.1213575230377,10.123990618167236
70,0,0,0,180.81968659319037,77.95073456232139,1128.1151333676228,-2243.750855268994,10.93793424051909
80,0,0,0,309.8906867069594,92.20158170560258,1750.267557805872,-4749.254325980302,15.02644588264327
90,0,0,0,199.0192038142804,72.0242053371588,1195.9793535416109,-4816.543651029874,14.876842248443323
100,0,0,0,159.69453772929302,75.39935340361019,998.2701157216071,-3126.7206024326542,12.067925781449786
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703726673219,77.95073456232139,791.0246333175801,4103.496540394733,9.64573818399142
20,0,0,0,95.0930473488249,70.97254415823055,744.0220710630746,2851.6203880698895,8.843663400839777
30,0,0,0,104.00738171099529,76.03850287559287,805.1783275302132,2028.56537078269,9.645740296855822
40,0,0,0,101.6570926166281,71.15371767756356,746.7588118647858,1122.1989366164148,9.645740794657728
50,0,0,0,199.70119375976412,83.01735831614012,1255.5949708927405,-677.0529462586145,9.645742697762495
60,0,0,0,148.667132225662,68.78114124657627,973.7630968982234,-1805.0196861536251,10.313009270098435
70,0,0,0,174.21965919251946,71.72610016537615,1099.826077788548,-3199.4353832578895,12.310693688956812
80,0,0,0,189.85978580856974,72.92287790231475,1167.6167634689484,-4151.025198154387,13.837305011512392
90,0,0,0,261.9386277278568,84.33484279394771,1517.7509062455283,-5136.168485606825,15.546586865444748
100,0,0,0,169.08209626099432,74.75171866083798,1037.2854453998907,-3630.4279157201263,12.952751024524636
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703631115024,77.95073456232139,795.5735304996421,4114.063985795281,9.645737995751718
20,0,0,0,101.65705335513063,77.54817147477222,765.4109174993375,3469.3184061534953,9.645738955392307
30,0,0,0,101.657091568981,67.22610579886404,741.6004560093306,1618.7487224194003,9.645740787138186
40,0,0,0,101.65708481582242,73.25402246330123,740.2727123381209,1674.820640560788,9.6457405015405
50,0,0,0,117.44946899033549,67.02737378774343,826.6062203707534,-1145.6204834709104,9.436709736663161
60,0,0,0,138.12270875560478,77.95073456232139,935.0387733842811,-1018.0384057689245,9.645744238628938
70,0,0,0,107.62240317907127,69.84593085030693,793.7007348161836,-1125.692550458293,9.645743232809993
80,0,0,0,209.96784241346396,74.68158689168483,1241.6607175457495,-4848.578973346611,14.996989350327317
90,0,0,0,416.49844933001395,98.97804737877306,2279.2063376613546,-5783.967144867763,16.98728802628183
100,0,0,0,357.67863538215585,93.206711377077,2001.4704399608536,-6589.803648885703,18.278589654776432
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.33095907694009,74.28459074612907,780.2228545881792,3910.5950132955554,9.149682900527187
20,0,0,0,101.6570631379282,76.53802771181529,771.2902886864139,3214.971297972655,9.645739353946144
30,0,0,0,87.44886646654906,65.35203004188503,686.5511062815046,1570.1207810473015,8.292228681114794
40,0,0,0,101.65708389803649,72.59708651473828,749.8158296409779,1079.4540254489957,9.645740354105538
50,0,0,0,129.97244019663026,68.30464220155736,891.5586659165526,-792.9700388011071,9.033556176531249
60,0,0,0,155.85592818858538,68.1206230221607,997.3649910302158,-2308.9592376215905,10.996344722961142
70,0,0,0,201.32352502922532,74.66224898635153,1207.571877932773,-3718.2077974498384,13.224435307812596
80,0,0,0,175.04614975643068,77.95073456232139,1079.3661627450883,-3129.9399139930815,12.246706927136366
90,0,0,0,246.41585127639522,70.07426989272807,1392.7633173278743,-5122.08776189837,15.464201583913887
100,0,0,0,150.36918000218674,77.95073456232139,976.9053600565121,-5448.314695574226,15.770496664042918
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65702928817599,77.95073456232139,814.5386625027726,4116.614702266187,9.645737862393307
20,0,0,0,101.65705322349297,77.33419643562449,766.9817234414162,3499.825876308053,9.645738833018568
30,0,0,0,101.65706631400991,68.65894216991971,723.7666611014151,1814.3557216600734,9.645739641951854
40,0,0,0,92.85858981649392,65.39879329233352,718.2663674600753,340.82348240755385,8.081545875074646
50,0,0,0,101.65710476262753,72.10648136279582,769.1213287701846,745.470233202827,9.645741450870078
60,0,0,0,101.65704773728486,76.01308814631717,774.4912589272698,-997.8279953627787,9.645738570076563
70,0,0,0,126.2867364917818,73.12743802252386,870.5502366500223,-746.8401386788184,9.64574309262203
80,0,0,0,156.00937783124976,67.14712301033784,996.3421188967953,-3838.996559054899,13.225002895305568
90,0,0,0,181.0340449281269,69.38648564894845,1114.1399746879865,-5334.42765559507,15.6790242139452
100,0,0,0,144.35354676821612,75.16580481024013,941.9178350693104,-3597.699310709131,12.79155461971915
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703168134938,77.95073456232139,798.6087278119608,4242.452119055846,9.645737894368988
20,0,0,0,101.65704451389706,77.95073456232139,767.9584920637492,3468.9106063637937,9.645738629899128
30,0,0,0,101.65707111630255,76.1873606634581,761.874008195048,2445.7011001197884,9.645739799887718
40,0,0,0,101.65707891027772,72.57038199353184,730.5952317063335,1738.1206429378344,9.645739953812992
50,0,0,0,128.7925543787614,77.95073456232139,900.8068163717942,-97.62115788270341,9.645742266040614
60,0,0,0,129.94423320629363,74.51092472965615,893.2938122750498,-972.8158121406539,9.645744383249022
70,0,0,0,161.3326026280167,69.49479842793475,1034.429535077004,-3119.147941217245,12.185425327442397
80,0,0,0,241.04276820035122,79.69735884468528,1404.3950409881093,-3755.9481837251055,13.274030534102671
90,0,0,0,402.0166859911421,105.78635584788209,2264.023023073013,-5114.889521701163,15.790389183681203
100,0,0,0,290.3962005487675,82.3356063847004,1618.806916412065,-6088.800441833493,17.215871022823347
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703158918954,77.95073456232139,803.4202840031578,4131.363550114634,9.64573791074095
20,0,0,0,94.9569797876423,72.519941248731,753.0526661354313,2807.9810495463803,8.702498780003422
30,0,0,0,88.77004189643614,67.57949337653858,700.4480258163001,1336.8447117821395,8.174035109732191
40,0,0,0,101.65709585796833,72.85755949090039,748.9605146767293,1677.0507549203942,9.645740837272637
50,0,0,0,185.55366925919924,78.53986569580881,1167.8469117911018,-1077.2411392729848,9.527265192985498
60,0,0,0,162.02334704991605,71.12794774189597,1044.2040696795254,-1790.7883834336292,10.318729041707215
70,0,0,0,230.70825498027256,79.87959304418962,1356.035277918447,-3687.2589326150405,13.21099880785283
80,0,0,0,115.06762452654196,67.02912373706515,804.3452096077,-1477.3829990870768,9.692068038861562
90,0,0,0,130.2271438175441,69.44874365497793,873.8984475526138,-2642.6055638985413,11.351864322696889
100,0,0,0,215.45377210628135,77.95073456232139,1265.7568402974903,-5382.082794515245,15.832081209255023
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.3242437078573,73.13732553753549,769.8533563565998,3931.745618428878,9.227481479952456
20,0,0,0,101.65705282432347,70.12393567163583,740.2737254905501,2984.677327632976,9.645738986243355
30,0,0,0,100.88145256436295,69.66974296306108,769.351611086697,1591.361251685269,8.325529376143331
40,0,0,0,101.65706073211621,75.87450829653476,753.888943433336,1869.4769657612255,9.645739347036013
50,0,0,0,94.14598256031024,67.90144700712622,735.9172473078315,-828.6363250871152,8.958825275024157
60,0,0,0,102.14410034195618,73.26528583097925,785.9628563314418,195.39921447620972,9.645741870081585
70,0,0,0,150.58856379586277,77.0682463563786,976.7647210848035,-2211.0702513114716,10.873607655099596
80,0,0,0,153.42447518662584,68.81875952559784,999.053696143877,-4185.542136911562,13.75971595490178
90,0,0,0,179.30894783550812,69.12334069314369,1086.2775760814811,-6010.119314980748,16.763962834130297
100,0,0,0,220.31765941938417,77.95073456232139,1272.7218318519494,-5375.42828953113,15.860282416752547
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703952856558,73.67986661173597,778.8118924593809,4048.052839605285,9.6457381226138
20,0,0,0,101.65703767781527,77.7715687737663,771.6768901141547,3500.697411690572,9.645738315895546
30,0,0,0,101.65707980120906,68.57084069721421,763.6188139545006,1823.3014506521838,9.645740339528954
40,0,0,0,91.33950684630189,67.70797974269045,725.4764925985503,337.42426680989036,8.088947515850025
50,0,0,0,152.2429194367925,71.70556629171628,1006.2254332463281,-772.7073029511413,9.09181461031394
60,0,0,0,119.52320084265295,71.40235892314497,843.9117058607809,-982.4985318087994,9.645743877070984
70,0,0,0,129.14447893924165,67.65349609843136,883.9614547368535,-3242.034945829144,12.212699806966498
80,0,0,0,147.40704654458824,74.63190707541163,958.4798722070083,-1856.7421222951318,10.307673581932915
90,0,0,0,192.14886833370747,68.72072586421245,1154.566883112365,-6095.024846827487,16.923734872122107
100,0,0,0,383.3702651356724,88.40845438844502,2088.3046540410537,-7442.29425306171,19.689588066693396
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.29785427544638,73.52782009347379,782.3250293979427,3934.3346698707996,9.227604433318051
20,0,0,0,101.65705296803846,76.87817773540668,761.9411852427093,3244.1913488810983,9.645738990185324
30,0,0,0,101.65706957103367,73.16656785503874,728.8646706378877,2066.3176659374403,9.645739577459945
40,0,0,0,101.65708701896203,73.90853646640758,761.0645711327221,1874.8189884284377,9.645740436445033
50,0,0,0,200.35376632492842,81.65131491406186,1244.3240133706595,-1064.278816154954,9.56514860819363
60,0,0,0,114.31037747751574,71.21504953411781,824.3850354397728,-989.4364425177512,9.645743689254735
70,0,0,0,129.24195836215154,67.40752158711872,878.9067553933352,-3867.961392963094,13.19589103615122
80,0,0,0,272.27461776240006,77.3997456449672,1548.4924379554905,-4872.705298362214,15.159137883904354
90,0,0,0,152.35293678951578,68.94738466282126,995.2434228940477,-5242.339433413451,15.416340853616205
100,0,0,0,372.19019960267343,78.10363788126926,1982.002082424474,-6393.134034147754,17.91176483083408
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65704217565163,73.98061486854228,796.7452381022377,3987.103654130097,9.645738418358958
20,0,0,0,101.6570650935906,76.99052940222955,779.4540501482255,3216.5971471544353,9.645739477226972
30,0,0,0,101.6570923581461,67.55116576168396,745.5154438648717,1619.7927500705837,9.645740683773646
40,0,0,0,138.83244641676666,72.61346819682255,954.2051328794822,588.7821395389611,7.995080783002775
50,0,0,0,148.09750679994272,68.94035082557707,969.5162197951935,-1172.3089053042393,9.560628810644989
60,0,0,0,327.3821659991587,90.97493195802126,1867.8608654494992,-2140.6525258525526,11.171658961871563
70,0,0,0,122.05518404011025,72.43974526612647,856.5101668761572,-1113.14569108863,9.645743803111603
80,0,0,0,239.6245093041382,70.91136178903224,1370.8314889895519,-4100.532480489147,13.820986996607099
90,0,0,0,245.76977033186648,79.90254394089116,1416.2709403591018,-5950.666397225656,16.894027632995016
100,0,0,0,203.79626919885476,77.95073456232139,1180.3168269220678,-3543.148674806756,12.93420074729543
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65704056583625,73.94026137159157,794.1305555438975,3986.9492127236617,9.645738279759772
20,0,0,0,101.65706154515543,70.97140831171637,763.2179077497171,3096.694158866833,9.645739270514458
30,0,0,0,89.91767768820085,67.75000587746555,713.0849333889321,1571.7388971627815,8.29825957405291
40,0,0,0,104.25589580775818,67.19034590484351,788.9070956846207,603.0277370865341,9.645741973980883
50,0,0,0,129.96915251030512,67.89091734882354,889.3194994113557,-792.9422234256688,9.054215653431646
60,0,0,0,192.96180694032068,77.95073456232139,1182.497659480406,-912.7175904501397,9.645744899728184
70,0,0,0,120.61272281976984,76.46469490889484,864.2542494247539,-750.7607427034576,9.645742185184822
80,0,0,0,130.29623426850296,65.17795854295476,880.9508195385046,-3864.8993421530668,13.190037696423545
90,0,0,0,180.50249953046176,71.88299846186939,1120.3788129051807,-4833.7157669235485,14.827591107694044
100,0,0,0,202.30599756494115,77.95073456232139,1176.8266122415525,-3542.5207456668118,12.876821508111933
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.65089015948197,74.27079251596629,784.3243756381454,3980.8619532687385,9.197620361923239
20,0,0,0,99.5447652686431,71.63809493137109,778.7570802939715,2815.0416706009305,8.695915859690965
30,0,0,0,101.65707299634731,73.70019594837828,740.1907537443824,2492.7882679443414,9.645739744882233
40,0,0,0,101.65708330785588,71.4677543142451,733.0064666677281,1118.456444801434,9.64574053025521
50,0,0,0,101.65710934936041,65.8103046580373,751.7899273344747,-495.33358916711506,9.645741557454938
60,0,0,0,108.66193819216791,72.64043360234443,808.4565609283734,-100.59901255229366,9.6457426211038
70,0,0,0,167.98968887890092,68.4964561054033,1036.3211530103445,-3747.445949374815,13.122088325430717
80,0,0,0,211.57600116161112,73.6852496105861,1254.7745333572623,-3785.380537263969,13.314183519392092
90,0,0,0,156.64141521939334,67.99324592924948,1002.4877023110397,-5358.326066110194,15.642855831244717
100,0,0,0,244.94460742319728,77.10258984124839,1408.0917673847166,-6134.061405545211,17.156924941934385
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,97.5033203727535,74.76484838868573,778.9498041284315,3982.011168736308,9.208520493078927
20,0,0,0,101.65706134355038,76.68874822803147,773.3226523070397,3215.4108966935596,9.645739126835226
30,0,0,0,91.43845980526602,68.39179670179851,724.0584493299983,1340.489589368713,8.175485777809467
40,0,0,0,91.38807037915288,64.98356894994942,707.2077535508158,543.9405495876931,7.9842035591961595
50,0,0,0,106.14038487642026,63.825059996930406,780.285065359402,-763.9324754283983,9.645742628728883
60,0,0,0,104.88840417777845,71.17420103079013,794.4341822386857,-1835.3543284732598,10.113330331967711
70,0,0,0,227.1341376843288,79.06868622395332,1345.9809427250684,-2749.829908513524,11.805350786905338
80,0,0,0,318.0856743803896,78.62839167010729,1756.5058885793983,-4027.697090715837,13.905233594539954
90,0,0,0,122.77864249744772,71.56216086954993,858.4526351070032,-3769.9617178113135,12.953705881364403
100,0,0,0,276.08285550570014,84.08454515196561,1574.5284770652145,-6534.36820959265,17.939766934977072
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65703144973847,77.95073456232139,793.312733556159,4241.975969099325,9.645737788587681
20,0,0,0,101.65705094645985,77.60160354759141,778.3586022374693,3247.9450178549096,9.645738909795254
30,0,0,0,101.65708386693177,73.42207650308868,743.0039927924164,2069.188590273675,9.645740371830433
40,0,0,0,101.65710871718791,71.96597549955325,773.3097278727308,1085.1651404340173,9.645741654332252
50,0,0,0,101.65712203358412,69.82115648036836,771.9151073119235,-122.53922346431239,9.645742188029825
60,0,0,0,148.05813833192036,71.4074536643284,989.3628163213433,-1752.2030110409032,10.239613305222395
70,0,0,0,228.32696966833794,77.95073456232139,1346.9663901152426,-2197.5071489473835,10.975623770453922
80,0,0,0,245.1970479872456,79.25297002625705,1409.7857358135655,-4809.297043619457,15.011937613081884
90,0,0,0,200.52066936471883,71.3811351004264,1198.1466162965778,-4818.028228851524,14.910066786729217
100,0,0,0,281.81844092767335,77.95073456232139,1561.8379519547668,-5317.5602651851905,15.939986991697852
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,98.35995429184038,75.42570035305677,792.4699134239072,3983.4250554731516,9.210170625442785
20,0,0,0,101.6570422064402,77.95073456232139,780.5516671282279,3562.0357984617876,9.645738392032635
