Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao,Max_Cargamento_Trafo_pct
20,0,0,0,101.65700248991052,66.09623692092852,677.3005024667415,3117.8970207569687,9.645735803160212
30,0,0,0,101.65699735054781,59.28380210265476,617.9190066613684,2045.3055669223124,9.645735261116597
40,0,0,0,101.65699012789436,60.458802915057326,631.5799418815658,1169.947475484117,9.645734768908524
50,0,0,0,101.65697932705608,59.372048105800985,668.3986872231858,98.01215490628965,9.645733755925887
60,0,0,0,131.53993728009414,68.8201198978094,881.2774747087209,-856.4443079667519,9.64573319657208
70,0,0,0,101.65698269765845,49.59821525592082,605.5017363456482,-2221.257027297424,9.645733446522012
80,0,152,152,136.3487506657279,52.834771085744116,828.6198467410154,-4838.628073179393,9.028726628353121
90,0,305,305,197.4434665637913,61.34259317233574,1121.4991216138096,-5797.746820031795,10.75604596904063
100,0,412,412,173.4270833396152,48.34510920894954,993.8882182525441,-6407.451841306593,11.857564970774558
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701207399115,77.95073456232139,786.534086770803,4122.990010939881,9.645736766916627
20,0,0,0,101.65700339138498,71.90457633129532,707.6964625019493,3486.2712984850373,9.645736034674385
30,0,0,0,101.656998468684,62.92037361481369,642.8156461415598,2043.289812991396,9.64573544955253
40,0,0,0,73.78778656146132,53.149794112417595,532.6248722965254,298.5310062215783,6.226951166706813
50,0,0,0,101.65699044235953,58.31946851724989,614.3916002973755,-21.52927045395653,9.645734770188579
60,0,0,0,101.65698763874744,62.59161178526775,680.14367239309,258.8210531746573,9.645734313731316
70,0,0,0,87.29536418961709,47.19612854009918,581.7609986597892,-3753.2413107079697,7.048324761164242
80,0,90,90,182.466692580731,61.47576496551128,1085.5578808277198,-3648.1780279701225,9.645732587339399
90,0,21,21,119.24514365077663,49.9391227075387,736.3117809877573,-6005.937061993251,11.206604112496407
100,0,33,33,143.09995749208503,62.23749969264956,892.4383990641118,-3003.654833088249,9.645732626942777
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,93.53466592339599,71.2284421211684,720.181377543782,3921.143040457135,8.852306017386736
20,0,0,0,87.99853260193092,65.73801902006556,640.9465924160104,2970.841386619394,8.258167441551615
30,0,0,0,101.65700023609071,68.58298995761662,688.9437358298105,2528.23623012664,9.64573557567838
40,0,0,0,101.6569903188161,58.742990146418215,681.0067539838114,668.6827698794126,9.645734468879748
50,0,0,0,101.65698519278867,54.22956077972229,582.7777000095084,71.0180357027521,9.645734184385947
60,0,0,0,101.65698503438179,54.997861988566214,688.5134638873202,-1403.2901947826547,9.645733879168882
70,0,0,0,83.17513831186628,46.02138455586931,567.1801394724146,-3138.768081592661,5.915646610177987
80,0,148,148,234.5565960658945,79.03622446815191,1393.9287987250136,-3946.803919737254,9.645733336341433
90,0,286,286,150.92306896926036,49.44539830660511,862.2068630331476,-5028.172765180963,9.347593989463805
100,0,585,585,267.0608742073598,62.90547350154056,1441.5760801842541,-7202.839574235648,13.243945957029787
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700797373623,77.69797887027143,772.300908334505,4113.411260173538,9.64573660974133
20,0,0,0,101.65700613262757,72.31574790737805,709.8947600303671,3485.7916828100624,9.64573608020426
30,0,0,0,101.6569944455884,56.99062829952833,604.0654677622886,2045.156105880852,9.645735097024136
40,0,0,0,101.65699587431112,65.9916753419598,666.3936804583007,1780.0135944283693,9.645735324443626
50,0,0,0,126.14616142004996,62.59548200861765,863.0730852058203,-641.2943669035371,9.645734168508916
60,0,0,0,72.858949324421,50.845676468731625,545.1521550186761,-2269.6965415385785,4.402558381292564
70,0,0,0,101.65697204856916,50.772341609412855,639.4442878372873,-1918.887262741154,9.64573294173613
80,0,135,135,136.0319649486309,67.7073161540891,889.5077542156339,-1350.0289603918013,9.645733845085386
90,0,89,89,173.46333400102358,75.20994786886197,1049.276845309082,-3986.9318220749997,9.645732210371996
100,0,343,343,181.33101212495922,67.47705618778161,1070.7502448793123,-4715.897081290449,9.645732232644026
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,93.38937683197285,71.38268845800907,726.5878041047997,3923.247250859397,8.852644954484346
20,0,0,0,101.65700715033981,72.95165354709927,714.6632736293355,3485.698885372981,9.645736161635948
30,0,0,0,81.59594241074747,61.22021066095564,631.5718334892779,1622.7735806502717,7.280968787868422
40,0,0,0,101.65700865374734,66.91337256851384,696.9034420541053,618.4323885046584,9.645736308343073
50,0,0,0,101.65698929684854,51.637849282567174,567.1449902960362,-88.91092937329613,9.645734647854
60,0,0,0,101.65698209158842,56.55975385462262,611.0893546436253,-795.2018573322106,9.645733977700267
70,0,133,133,109.97985555195723,59.16863396141328,767.3436440616501,-2171.388104516117,9.645732980628633
80,0,0,0,101.65697372026128,46.83084374410123,642.6162757890527,-3743.174338042064,9.645733090891664
90,0,0,0,130.36031432490802,53.698615106702526,806.1906459922632,-5899.5971375779345,11.012930186093008
100,0,0,0,101.65698028579605,53.03612146288647,691.0365711401666,-3560.909696341749,9.645732981807162
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701180149098,77.95073456232139,806.7546753925081,4266.61771392401,9.645736882215633
20,0,0,0,101.65700471881482,66.9285835343579,689.838570722713,3117.94521969298,9.645735857011347
30,0,0,0,101.6570012891084,64.49863025532468,657.6297247163077,2094.087730890867,9.645735580334309
40,0,0,0,101.65698637654049,60.13696602897854,646.5169273627653,1133.3668884287945,9.645734494137937
50,0,0,0,101.65699207488292,58.06436895888006,611.0878169591314,706.5534768634042,9.645734460608447
60,0,0,0,101.65698557381317,56.873330463480414,602.3983338916547,240.29401159382067,9.645734376445713
70,0,0,0,101.65697529953609,57.08123484387129,712.3249145145172,-2198.3114847444417,9.645733224992671
80,0,0,0,101.65698215688717,52.53955900196355,628.7118185219118,-1698.8732109898212,9.645733565916395
90,0,0,0,129.25012845521823,48.158125580180055,766.0356844682234,-5978.254751442423,11.116255148620342
100,0,416,416,205.20135381046418,61.54395225970093,1155.1100686013929,-7293.831519976781,13.457807005599312
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,96.0303510284572,73.72186674506473,754.798875667336,3992.6790768235737,8.952490909143002
20,0,0,0,86.34236815310169,64.17516204217023,628.0395342568092,2829.1535077850367,8.061630424433181
30,0,0,0,101.65700006473494,67.03577085143061,676.2394528655899,2466.2215842291453,9.645735765579385
40,0,0,0,79.08664783258341,56.71596681059922,560.5674158074886,596.8053391532214,6.651128047710452
50,0,0,0,101.65699161044846,53.38353624426043,576.6941838562234,779.4277792229692,9.645734751282236
60,0,35,35,113.66167194302639,57.8172118061456,791.2797710136686,-1666.9257401999926,9.645733627111754
70,0,0,0,101.65698101598798,48.521723806822585,592.6708051460691,-2759.850850117035,9.645733581805775
80,0,0,0,101.65698296456732,53.46002468275222,650.8586062657464,-2803.7673191213808,9.645733529031238
90,0,0,0,101.65697105546839,48.65136845679794,668.7294446516743,-4068.9157768445343,9.645732576418572
100,0,0,0,131.8569331276647,56.226726198941755,837.1754459790714,-3509.4874336437706,9.645732374020788
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,99.34458341661023,75.68072389297494,801.0647703118158,3919.877799841445,8.85814319168777
20,0,0,0,101.65700706963463,74.33577328876423,723.8990344920499,3577.648132075104,9.645736169473844
30,0,0,0,101.65699431284338,58.18630070728744,610.7263591971753,2045.7939458840922,9.645735142862556
40,0,0,0,101.6569968639907,63.85637266266013,664.5813421313704,1119.9383583624094,9.645735173777414
50,0,0,0,72.40719449462804,50.64564354747119,542.1324559065094,-1079.2074572793097,5.92532474645623
60,0,0,0,101.65698846360581,60.39184315387811,727.0879769717039,-755.1512830659922,9.64573377512236
70,0,0,0,101.65698074478203,50.78888124512565,632.2561816790345,-2208.6786474795153,9.645733411364459
80,0,0,0,101.65697306667833,52.18705918885177,655.6718435856139,-1685.2084042214142,9.645733042006524
90,0,0,0,105.72106496284847,55.45958470113562,738.3476227782958,-4063.7221741546773,9.645732919784543
100,0,0,0,101.6569750519332,50.073221261511904,647.5188319357712,-3568.663604889597,9.645732798017171
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.49765096911959,72.08137160928698,734.6072746202276,3921.0165873101623,8.8532331831602
20,0,0,0,87.8363473549191,64.8179870145299,634.9126481106366,2968.8820320414834,8.258207201336432
30,0,0,0,79.24602533637287,60.98308592864236,627.4168613737597,1397.2955590852494,7.016121497591188
40,0,0,0,73.9286897468014,48.624517780321774,510.0969274649172,401.1053589062975,6.79406415057527
50,0,0,0,101.656971772735,49.92275934067617,588.517879139665,2.516355603907403,9.645733373235128
60,0,0,0,101.65698804754797,54.380044359512176,585.1596729564916,-56.59978228672332,9.645734254143164
70,0,138,138,121.43551566992622,49.464238217432765,743.1511997916728,-3706.5000079721317,6.947507895137981
80,0,49,49,133.34226300061238,56.34422979817539,833.1613648977678,-4763.479227264415,8.90307556660027
90,0,343,343,288.60925416203236,67.06013589855189,1575.4697606312807,-4905.206927188321,9.100312182160488
100,0,0,0,101.6569833597174,53.266498038485864,641.4664131759039,-4860.746904176984,9.64573360829699
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570070609677,70.68723112503875,736.2480091545925,3991.092881169036,9.645736433556978
20,0,0,0,101.65699871919864,70.63553289045073,699.368081799949,3260.16181054057,9.645736027116945
30,0,0,0,101.65699290205652,60.76023976105395,626.1013408134461,2049.148054320971,9.645735106537238
40,0,0,0,101.65699173278264,60.00668384441305,709.944042011649,671.9739642512268,9.645734565635374
50,0,0,0,86.7817629280935,58.22085775050645,639.7751072929128,-720.3729507449962,5.742325625573459
60,0,0,0,77.34304402226218,49.61247634084,562.7674137280214,-1753.814584244715,4.932200933248786
70,0,0,0,98.34773937893482,47.09128707830315,636.6633346397967,-3658.6458949472058,6.867143481515904
80,0,198,198,276.2926352893074,77.95199488010445,1582.9322227782943,-3987.56115594404,7.401359672787485
90,0,0,0,81.29229798162386,49.659303195963766,568.4342338246607,-5142.086176575056,9.640144221637872
100,0,0,0,101.65697283665044,51.044230787179494,688.2994256608339,-3039.3816187629573,9.645732707987317
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.24108264426353,71.30514102588455,734.9273948348763,3993.0258847557348,8.933005502935828
20,0,0,0,101.65700205157664,64.68532876792402,656.6812062063132,3007.113961617186,9.64573587156205
30,0,0,0,83.48752649657087,60.105552297455525,594.9692772932374,1605.3304430187134,7.278951674846142
40,0,0,0,101.65699686291589,60.01050861157352,625.0703276256071,1773.018943443359,9.645735314366483
50,0,0,0,101.65699379950884,58.90794209128783,616.6135074417033,-24.237894917172845,9.64573485446335
60,0,0,0,101.65698469330985,53.54319040501104,600.0234909912704,-1435.3769052891626,9.645734238632896
70,0,0,0,101.65698107328896,59.73070556631372,713.0252606237082,-670.2552330751209,9.645733770476346
80,0,0,0,116.98371258429306,59.809892090085896,794.0679616438098,-3106.4234739818276,9.645732856990795
90,0,0,0,111.0002187553618,50.33683163472011,693.2098619144676,-5091.448275647251,9.49914661636741
100,0,515,515,174.43226353265672,52.86751407648915,1000.4661690502423,-6556.064188037157,12.13884895399028
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.35261736342895,71.23320908940933,731.1471687131573,3991.6821389081274,8.932810991208093
20,0,0,0,90.86133182662245,66.31305386786485,667.0941148241096,2872.9872644295237,8.327921258407692
30,0,0,0,101.65699801051579,63.99810384414268,652.1150567100524,2471.2209539714027,9.645735453703834
40,0,0,0,74.10580002204293,54.29574561490402,548.4783306439355,301.54969407202105,6.227749115309984
50,0,0,0,101.65698869018955,56.10167264987535,598.3648804734702,73.84574376524107,9.645734335197632
60,0,0,0,101.65698899550162,58.52832080544555,638.6865252516166,55.885333091596344,9.645734288828562
70,0,0,0,101.65698119132985,52.97022502660159,648.9198805008128,-2147.2419541462045,9.645733472505913
80,0,0,0,95.96798907315313,46.94302362925191,627.0353770589513,-4798.303414436483,8.979127553043293
90,0,146,146,179.15307487125804,72.51673242158964,1079.7656487773666,-3570.772443160722,9.645732877653007
100,0,500,500,231.4202415672675,77.95073456232139,1307.0390028227985,-5163.506789967175,9.64573200568785
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701163280109,77.95073456232139,788.2392330697052,4138.02776149245,9.645736721596847
20,0,0,0,101.6570031506793,72.67653215660054,710.7670663416304,3516.9129587178363,9.64573607697118
30,0,0,0,81.94522047539891,58.977791500227376,605.214089042274,1465.3903146755365,7.4520042615893285
40,0,0,0,101.6569939256405,56.61933340392854,590.4418940916129,633.9301225547051,9.645735084191978
50,0,0,0,101.65698841280444,58.14237062387237,610.5341949142094,706.1954448923367,9.64573441246504
60,0,127,127,131.06300561747116,70.05175166716286,890.206729350611,-726.212519368146,9.645733800487983
70,0,0,0,101.65697862693578,53.215416012759036,596.6888929783393,-937.922166182471,9.64573375328311
80,0,0,0,119.64190880687224,50.79224068444796,752.888542037893,-4157.1356942339735,7.760296268347862
90,0,158,158,161.14001690754893,63.49302866479569,970.4810110146934,-3905.7790239098426,9.645732020342477
100,0,0,0,101.65697970409042,53.35350483062976,679.6703810697593,-3509.611356108947,9.645733394457261
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.56622271348817,69.78172917103447,714.0470568712132,3942.8731571256426,8.984527257918497
20,0,0,0,101.65700509778381,69.12276522863725,685.810716386245,3230.3054045749614,9.645735948342256
30,0,0,0,101.65700304259079,63.56064563497234,654.8996587089784,1648.82100771712,9.645735788743002
40,0,0,0,101.65698724793587,52.981148294034696,563.6506065609682,643.9192079145492,9.645734622956425
50,0,0,0,105.11102516307714,56.38672799143614,715.342490449304,-1099.7941464991748,5.195045024265883
60,0,0,0,101.6569837030726,51.03542518157635,605.3452995708392,-1412.835225890085,9.645733785936985
70,0,0,0,98.949814017553,52.61986391604314,656.9659357812811,-3070.544652122296,5.80160637181679
80,0,139,139,126.24199664484264,52.54964907623405,775.7037042154246,-4052.1990992939677,7.581108878822479
90,0,141,141,117.7366430050948,48.28104681760414,723.3999362988285,-5897.058682308184,10.989794828979667
100,0,0,0,110.93329560238308,51.330215366494194,745.4977918400712,-4793.790266379038,9.645732482558273
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701002235485,77.95073456232139,769.6960106244386,4251.084968667155,9.645736551662615
20,0,0,0,101.65700437574135,70.77858743943908,704.9299828802367,3236.707268813041,9.64573579474394
30,0,0,0,101.65700021788189,67.16404056636888,671.0238892642299,2096.3535223567133,9.645735615984899
40,0,0,0,81.97719051271652,57.50149348889407,576.9733461324437,382.2336289207844,6.798029405676479
50,0,0,0,101.65698691480466,55.360348406306166,589.8082604554846,68.60380270858371,9.645734402713073
60,0,146,146,251.07922387996177,75.93141311114752,1463.7962317521842,-2075.4950304468944,4.45890526491813
70,0,193,193,337.11747964839094,83.49502410136304,1881.7987806075719,-3489.331331352041,6.473756834122738
80,0,345,345,207.2692674729376,68.62555660578192,1231.7642208330994,-3954.884876969099,9.645732610316918
90,0,161,161,258.37497650391856,77.95073456232139,1440.0915378284121,-3482.248355979464,9.64573249478068
100,0,154,154,229.46552509531634,77.95073456232139,1272.5480698622164,-3348.492587513476,9.645732772843376
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701395442328,77.95073456232139,777.9224792913926,4250.513419081431,9.645736660477427
20,0,0,0,101.65700806401709,75.74062372424383,743.230365032187,3515.4894545392403,9.645736449126453
30,0,0,0,81.66145474470565,55.686046094262124,558.7845706368778,1455.535667944979,7.450275769112517
40,0,0,0,101.65698985578743,63.553990960699956,662.8443302062656,1242.315161956979,9.645734619077905
50,0,0,0,101.65699328868229,57.582513839762434,626.9214729708818,-431.26465498795534,9.645734711543904
60,0,0,0,101.65698480498972,52.24449037722811,589.025383580643,-1428.5204651216134,9.645734076634074
70,0,0,0,86.9826910998467,47.642901785808036,582.0696076436972,-3754.9053313565914,7.048648034494673
80,0,0,0,101.65697969558285,55.93106876421144,654.0898709759591,-1400.4767561271235,9.645733505490519
90,0,0,0,101.65697743520795,53.54149870912774,650.9561107135324,-2107.9381148996886,9.645733247217553
100,0,401,401,161.59772689852488,51.610544394878104,952.683620380452,-6012.539220943835,11.141587518891665
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700778253526,77.95073456232139,772.1940113396814,4266.133809030498,9.645736617405912
20,0,0,0,101.65700522403294,65.59628533775762,669.9673956953419,3007.662949964382,9.645735956648025
30,0,0,0,101.6569965876146,60.38377040220429,644.112680525784,1663.985875455391,9.645735153202313
40,0,0,0,101.6569879314322,49.55994515278359,553.5316537352513,1115.0109249922486,9.645734610055456
50,0,0,0,101.65698539342904,60.88941024259062,639.3527841433256,713.7935116463651,9.645734297131572
60,0,0,0,101.65699524669989,65.35580092400336,696.1423316159647,251.30133705199634,9.64573487884613
70,0,0,0,101.6569963271454,58.52358620130526,616.1064256003133,-1081.5458121757472,9.645734750906557
80,0,0,0,101.65697882456493,46.645166192725036,543.817529100502,-3793.999279694603,9.645733656807131
90,0,352,352,157.19304705431614,51.726250601907715,903.6573754411963,-5028.569622386913,9.335628638613194
100,0,0,0,114.25878048427423,52.63194057601085,758.9850309031037,-5217.203654878126,9.722125874009889
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701048325757,76.4047056806726,753.0786234078931,4122.969864307491,9.645736446489419
20,0,0,0,88.34496985710537,67.6280466320617,680.9172229067213,2835.385314345961,8.064755945766455
30,0,0,0,80.79322316407526,60.16510343910076,603.9810662606033,1619.0856773506346,7.2799242881599096
40,0,0,0,101.65699830161932,63.53138076530193,651.3307052275387,1214.8960316409864,9.64573550981033
50,0,0,0,72.16359211407188,49.6214978506339,535.7776993271164,-1131.1580179861096,5.1845610353334735
60,0,0,0,101.65699157874259,54.61917523675283,594.6257933928143,-84.43840307187801,9.645734946773608
70,0,0,0,77.1428544665015,50.351370943526746,557.9442536581885,-3101.9327770801206,5.872794558366147
80,0,0,0,108.10029572451535,57.58520514742975,756.1467936390662,-3053.678479284217,9.645732939410632
90,0,507,507,184.03043262715684,57.68475898189711,1047.1823631789712,-5804.555576457126,10.746227732628428
100,0,489,489,199.18631936444356,62.215249730036426,1135.2056027428812,-7309.414425863708,13.537539156664716
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,95.83863652014952,71.50723685922685,740.1428040905232,3943.812182593361,8.9858513153255
20,0,0,0,101.65700381535815,62.73846472246346,636.6161929117354,3006.344346701869,9.645735786767217
30,0,0,0,101.65699892693954,65.50370309434004,665.7874760162762,2468.028725748244,9.64573561587906
40,0,0,0,101.65699233761845,55.88433518563783,592.2024955964481,1159.6092322569173,9.645734783384444
50,0,0,0,110.00972221490629,70.02602097506353,802.8362512248847,995.7515734172812,9.645734463507862
60,0,31,31,116.51600322587555,57.60564828055922,803.0035500621007,-1658.9454247910398,9.645733438249433
70,0,0,0,101.65697683545501,56.842217016781916,725.7117317123365,-1906.5174330057782,9.645733152825775
80,0,0,0,101.65697438889336,51.644005296191615,639.5753220158651,-3159.311613275437,9.645733243509065
90,0,414,414,187.7536939339525,57.9593038576003,1063.778324350808,-5798.220456329645,10.723420291270266
100,0,431,431,269.3732055791507,69.06093023318724,1485.424140326372,-5893.792042293344,10.846254166080026
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701173567261,77.95073456232139,779.7702907115906,4295.868119396472,9.645736654751941
20,0,0,0,101.65701281942654,77.95073456232139,770.6229603121925,3513.797580688758,9.645736664606549
30,0,0,0,101.65700443066784,64.43859914205294,660.4638704610741,2467.3072609669016,9.645735664933394
40,0,0,0,74.75757080118474,56.999763072335234,587.3577115947379,311.75532317999836,6.2305138346879065
50,0,0,0,80.12456565925446,60.262643215862774,628.9870948497617,-772.8187980659907,5.637439828972763
60,0,0,0,101.65697913274963,52.63079268363837,599.5902810436854,-777.0712886233085,9.645733427815074
70,0,91,91,204.9746764795368,68.0649210200551,1189.9941629455327,-3546.5330729645234,6.639592090107531
80,0,0,0,101.65697732904525,49.66569159698315,621.2697148329635,-2799.2765320110157,9.645733109244544
90,0,147,147,151.99913931248358,57.88543657215049,953.0741183878906,-5073.747538008947,9.64573268756054
100,0,138,138,121.57312757517059,55.45538161777502,790.1054808225044,-3460.067298856634,9.64573269023039
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701110384667,71.91322733955467,753.6871044934898,3991.096857675457,9.645736603317724
20,0,0,0,101.6570050510616,71.8694299729268,709.2319677507616,3484.3649762651153,9.645736117807836
30,0,0,0,81.66682284010324,61.18381826894497,632.9257299110748,1623.4416666966702,7.2810454778176315
40,0,0,0,101.65700213877815,62.933498412405825,640.8702443864598,887.9164492776409,9.645735798877212
50,0,0,0,64.31486668615375,45.30551969951197,485.2617342869162,-1137.6949645307902,5.182095806432109
60,0,0,0,101.65698575587972,50.69596856477905,553.5876587931926,-1444.9672263928899,9.645734238908691
70,0,0,0,101.65698070493806,56.62053292156926,638.7894966927453,-1050.8591665812903,9.645733631340148
80,0,71,71,101.65697970169632,53.936837460454186,718.7068381958635,-2771.605986232905,9.645732904958502
90,0,351,351,224.89047404330725,66.84687278146123,1298.6971410556666,-5099.91328383556,9.438746416035864
100,0,0,0,101.65697670628644,49.46450157100262,617.4537974803759,-3064.4196147692996,9.645733051763933
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700954667128,73.39925407933669,770.1691863419516,4052.2105313480756,9.645736656606955
20,0,0,0,101.65700164706028,64.77556810039528,659.6693952549509,3008.1901393496973,9.6457358516557
30,0,0,0,81.95604831465995,57.38054923432741,569.7911927092583,1604.5716105513054,7.277712025803661
40,0,0,0,101.6569900149609,61.942968978747125,662.1633362294468,1178.5971834166107,9.645734666460868
50,0,0,0,101.65699898183432,62.4640872688996,652.843541067269,927.5680387991362,9.645735643564619
60,0,0,0,119.62498723505982,56.38782076085908,778.264841208793,-2141.979824056321,5.282322465030813
70,0,0,0,101.65698529930928,56.1515538259987,603.6074101721264,-953.9185418884983,9.645734341117409
80,0,0,0,109.89452234652707,49.27414494339689,682.2922213251582,-4063.68754999391,7.608964469320553
90,0,0,0,101.65699451041107,54.105631604209805,609.8346429123067,-4826.7558328146315,9.645734693521216
100,0,564,564,263.1347482269787,60.254003557381324,1420.9482910989157,-7326.950451461861,13.518553150973583
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700849417523,77.26391321099915,757.9183220874254,4139.340242349736,9.64573643801065
20,0,0,0,101.65700451170233,73.46894875553964,718.5474981741149,3262.70054986038,9.645736090932182
30,0,0,0,82.36175515967146,63.96181584882873,641.7015125287458,1631.094124357884,7.341765262318568
40,0,0,0,101.65699473534093,58.34939853902282,621.6437539122205,1900.6080075080956,9.645735282133499
50,0,0,0,101.65699465732717,56.66719739979739,604.1546506827716,-80.143456008126,9.64573489876705
60,0,0,0,102.78909430911618,54.222778871367545,730.1863093458701,-1669.925390742368,9.645733503159187
70,0,145,145,141.3354601430894,57.007463136242485,897.2404594722253,-2680.103687871839,9.645733143382145
80,0,0,0,112.98304284842669,56.70475047201903,766.0055099062952,-3109.8369977861908,9.645732919413799
90,0,343,343,223.7058610457608,65.59757879230466,1276.4606854111894,-4608.036062441788,9.645732669908583
100,0,0,0,102.8726482135099,53.61680205420182,695.3427491689549,-6708.0116713356065,12.543709896664854
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701204533278,77.95073456232139,777.936059095226,4112.7434778644365,9.645736652768075
20,0,0,0,88.62873536461926,64.37468818131191,643.682999040284,2877.3802994018224,8.326330728079396
30,0,0,0,101.65699750350812,65.51491765032819,663.6647163743552,2470.077710674506,9.645735630336539
40,0,0,0,76.70131701238095,54.724814073968766,543.2175912594008,603.2788577568793,6.650413084938478
50,0,0,0,101.65698595167243,55.71199822252652,703.0844142025512,-667.9868922925482,9.645733943617127
60,0,0,0,144.49655491083837,63.51008735839884,937.8136753134196,-1352.1908301069705,9.645733596466027
70,0,0,0,101.65698372386969,51.04334775943418,694.1904007861292,-2732.53239899866,9.645733449704808
80,0,0,0,101.65697668096898,47.18673987531278,550.9806922589444,-1714.669839361016,9.64573336435429
90,0,0,0,89.18494418025821,48.94644576920602,608.8294909434692,-5960.160843701802,11.134956195496162
100,0,544,544,214.2910768950388,60.51338364563307,1185.923503386999,-7272.563393264001,13.429435604620082
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700803144891,75.69336406641901,751.954894288177,4113.312851723816,9.645736478285569
20,0,0,0,101.65700308234024,64.66945788209404,658.4026565870114,3008.699710763598,9.645735865902108
30,0,0,0,101.65699321584499,59.994167088835134,615.7982452838703,1855.5204463396508,9.645735249886908
40,0,0,0,101.65698955394048,54.51873861904376,586.9924099012787,1225.1460779699996,9.645734767879759
50,0,0,0,101.65699167404419,60.843935993066886,630.7561074178824,64.53022869524462,9.645734747786221
60,0,0,0,101.65698548224192,60.52994206340156,685.4880384444634,-921.4935049055779,9.645734150167291
70,0,0,0,105.56190520498082,62.7493286499127,763.8980538749424,-1027.981211700186,9.645733674266852
80,0,48,48,118.97049611178264,49.94271645435666,777.031502456965,-4046.3142615898105,9.645732694088082
90,0,0,0,132.61637559321778,60.65219278719902,850.4731733481025,-4026.6648217811808,9.645732665393988
100,0,0,0,118.66393463174686,50.465022513323376,766.1377238512848,-5200.410083123367,9.682627432505656
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.153048695479,69.71246253011678,715.5103763436111,3944.616146033658,8.984481466926004
20,0,0,0,101.65700220726532,69.58279134798063,693.2635831920805,3211.668684082347,9.645735951549872
30,0,0,0,81.83597795371111,59.91905414234246,586.66739474991,1616.9098269077751,7.339097844500103
40,0,0,0,101.65699445669318,61.67489958105063,630.8485744743836,1226.6019019752846,9.645735214338968
50,0,0,0,101.65701285645083,77.95073456232139,807.4033576095015,923.096499524351,9.645736808475402
60,0,0,0,107.12007822630126,53.29114995759676,706.0026232544163,-2217.645107243546,4.413644753760018
70,0,0,0,103.00396232127913,50.28348736927091,669.6514632971264,-3739.9633374363793,7.020759463749374
80,0,0,0,124.89274369076385,62.84498374195516,832.9390155241307,-3101.015147629582,9.64573304475823
90,0,142,142,180.6022999892291,71.8465240750906,1077.7561512449415,-2460.1509550336245,9.645733040077882
100,0,365,365,193.66068658142797,61.006810232606064,1141.3159369771386,-6410.06111440251,11.875028462198951
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
